Date,Symbol,Direction,Entry,Exit,PnL
2026-07-09,MNQ,Long,19368.25,19326.50,-83.50
2026-07-09,MNQ,Long,19368.25,19339.00,-58.50
2026-07-09,MNQ,Short,19336.00,19368.00,-64
2026-07-09,MES,Long,5507.75,5498.50,-46.25
2026-07-10,MES,Short,5493.75,5503.75,-50
2026-07-10,MNQ,Long,19386.50,19401.00,29
2026-07-10,MNQ,Long,19391.25,19334.50,-113.50
2026-07-10,M2K,Short,2247.00,1703.00,108.80
2026-07-10,MNQ,Long,19374.00,19305.00,-138
2026-07-10,MNQ,Long,19403.50,19457.50,108
2026-07-10,MES,Short,5506.00,5527.75,-108.75
2026-07-13,MNQ,Long,19348.25,19364.25,32
2026-07-13,MNQ,Short,19373.00,19403.50,-61
2026-07-13,M2K,Long,2241.30,2370.80,25.90
2026-07-13,MNQ,Long,19371.50,19310.00,-123
2026-07-13,MES,Long,5487.75,5498.25,52.50
2026-07-13,MNQ,Short,19316.00,19361.75,-91.50
2026-07-14,M2K,Short,2231.30,1954.00,55.46
2026-07-14,MNQ,Short,19286.25,19335.25,-98
2026-07-14,MNQ,Long,19258.75,19215.50,-86.50
2026-07-14,M2K,Short,2233.70,2712.80,-95.82
2026-07-14,MES,Long,5503.25,5483.00,-101.25
2026-07-14,MES,Long,5500.50,5485.00,-77.50
2026-07-14,MNQ,Short,19270.50,19232.50,76
2026-07-14,MNQ,Long,19316.75,19291.00,-51.50
2026-07-14,MNQ,Short,19285.50,19269.25,32.50
2026-07-14,MNQ,Long,19260.50,19295.25,69.50
2026-07-14,MES,Short,5501.75,5510.00,-41.25
2026-07-15,MNQ,Long,19319.00,19372.75,107.50
2026-07-15,MNQ,Short,19275.50,19242.00,67
2026-07-15,MNQ,Long,19289.50,19319.75,60.50
2026-07-15,MNQ,Long,19274.00,19211.00,-126
2026-07-15,MES,Short,5511.50,5490.75,103.75
2026-07-15,MNQ,Long,19314.25,19367.50,106.50
2026-07-15,MNQ,Long,19275.75,19237.50,-76.50
2026-07-15,MNQ,Short,19308.50,19336.75,-56.50
2026-07-15,MNQ,Long,19284.50,19216.00,-137
2026-07-16,MNQ,Long,19300.75,19272.50,-56.50
2026-07-16,MNQ,Short,19310.25,19270.50,79.50
2026-07-16,MES,Short,5501.50,5514.75,-66.25
2026-07-16,MNQ,Short,19302.00,19337.50,-71
2026-07-16,MES,Long,5493.25,5475.75,-87.50
2026-07-16,MNQ,Long,19303.50,19243.00,-121
2026-07-16,MNQ,Short,19288.75,19235.75,106
2026-07-16,MES,Long,5507.75,5496.75,-55
2026-07-16,MNQ,Short,19260.25,19286.25,-52
2026-07-16,MNQ,Short,19271.00,19318.00,-94
2026-07-17,MNQ,Short,19312.75,19284.75,56
2026-07-17,MNQ,Short,19293.50,19266.75,53.50
2026-07-17,MNQ,Long,19274.00,19206.25,-135.50
2026-07-17,MNQ,Short,19257.25,19231.50,51.50
2026-07-17,MES,Long,5507.50,5491.50,-80
2026-07-17,MNQ,Long,19271.00,19291.75,41.50
2026-07-17,MNQ,Long,19314.00,19276.75,-74.50
2026-07-17,MNQ,Long,19306.25,19242.50,-127.50
2026-07-17,MES,Short,5502.50,5526.75,-121.25
2026-07-20,MNQ,Long,19306.50,19238.75,-135.50
2026-07-20,MNQ,Long,19285.25,19256.25,-58
2026-07-20,M2K,Long,2236.70,2528.50,58.36
2026-07-20,MNQ,Long,19265.75,19307.00,82.50
2026-07-20,MNQ,Short,19301.25,19347.00,-91.50
2026-07-20,MNQ,Short,19316.50,19386.25,-139.50
2026-07-21,M2K,Short,2233.70,2763.20,-105.90
2026-07-21,MNQ,Long,19243.50,19197.50,-92
2026-07-21,M2K,Long,2240.90,2393.80,30.58
2026-07-21,MES,Long,5506.00,5480.50,-127.50
2026-07-21,M2K,Long,2238.40,1554.60,-136.76
2026-07-21,MNQ,Long,19228.50,19208.00,-41
2026-07-22,MNQ,Short,19237.25,19305.50,-136.50
2026-07-22,MES,Short,5510.75,5520.75,-50
2026-07-22,MNQ,Long,19300.75,19347.25,93
2026-07-22,MNQ,Short,19254.50,19297.75,-86.50
2026-07-22,MNQ,Long,19237.75,19207.25,-61
2026-07-22,M2K,Short,2233.10,2916.20,-136.62
2026-07-22,MNQ,Short,19246.75,19297.75,-102
2026-07-22,MNQ,Long,19250.75,19218.25,-65
2026-07-22,MNQ,Short,19285.00,19336.75,-103.50
2026-07-22,MES,Short,5500.75,5494.00,33.75
2026-07-23,M2K,Short,2245.00,2922.30,-135.46
2026-07-23,MES,Long,5501.00,5475.50,-127.50
2026-07-23,MNQ,Long,19349.75,19302.25,-95
2026-07-23,MNQ,Long,19353.25,19322.75,-61
2026-07-23,MNQ,Short,19350.00,19377.75,-55.50
2026-07-23,MES,Short,5508.50,5533.50,-125
2026-07-24,MES,Short,5499.00,5513.25,-71.25
2026-07-24,MNQ,Long,19253.75,19231.75,-44
2026-07-24,MNQ,Short,19249.25,19284.00,-69.50
2026-07-24,M2K,Short,2237.60,2084.40,30.64
2026-07-24,MNQ,Long,19311.00,19356.50,91
2026-07-24,MNQ,Long,19269.50,19245.25,-48.50
2026-07-27,MNQ,Short,19318.75,19280.50,76.50
2026-07-27,MNQ,Short,19287.50,19316.75,-58.50
2026-07-27,MNQ,Long,19291.25,19338.25,94
2026-07-27,MNQ,Short,19313.00,19281.25,63.50
2026-07-27,MNQ,Short,19341.75,19375.00,-66.50
2026-07-27,MNQ,Short,19279.50,19315.00,-71
2026-07-28,MES,Long,5505.50,5483.00,-112.50
2026-07-28,M2K,Long,2242.30,1894.20,-69.62
2026-07-28,MNQ,Short,19277.75,19340.00,-124.50
2026-07-28,MNQ,Long,19239.75,19213.75,-52
2026-07-28,MES,Long,5491.50,5467.50,-120
2026-07-28,MNQ,Short,19232.50,19210.25,44.50
2026-07-29,MES,Long,5505.25,5520.00,73.75
2026-07-29,MES,Long,5505.00,5486.75,-91.25
2026-07-29,MNQ,Short,19278.00,19305.75,-55.50
2026-07-29,MNQ,Long,19251.00,19220.00,-62
2026-07-29,MNQ,Short,19297.50,19367.25,-139.50
2026-07-29,MNQ,Long,19263.25,19289.50,52.50
2026-07-29,MNQ,Long,19268.50,19284.75,32.50
2026-07-30,MNQ,Long,19284.25,19337.50,106.50
2026-07-30,MNQ,Long,19270.50,19239.00,-63
2026-07-30,MES,Short,5518.25,5500.25,90
2026-07-30,MES,Long,5530.75,5541.75,55
2026-07-31,MNQ,Short,19359.75,19318.50,82.50
2026-07-31,M2K,Short,2250.70,1931.30,63.88
2026-07-31,MES,Long,5522.00,5497.75,-121.25
2026-07-31,MNQ,Long,19305.75,19349.00,86.50
2026-07-31,M2K,Long,2248.30,2644.80,79.30
2026-07-31,MES,Short,5507.75,5527.50,-98.75
2026-07-31,MNQ,Short,19361.75,19393.50,-63.50
2026-07-31,MES,Long,5518.50,5508.25,-51.25
2026-07-31,MNQ,Short,19367.00,19326.00,82
2026-08-03,MES,Long,5511.00,5487.00,-120
2026-08-03,MES,Short,5511.50,5528.25,-83.75
2026-08-03,MNQ,Short,19330.00,19297.75,64.50
2026-08-03,MNQ,Long,19359.50,19327.50,-64
2026-08-03,M2K,Short,2255.10,2597.60,-68.50
2026-08-03,MNQ,Short,19330.00,19313.75,32.50
2026-08-03,MNQ,Short,19341.75,19362.75,-42
2026-08-03,MNQ,Short,19326.75,19359.00,-64.50
2026-08-03,MES,Short,5514.25,5522.25,-40
2026-08-03,MNQ,Long,19387.25,19343.50,-87.50
2026-08-03,MNQ,Long,19359.00,19312.00,-94
2026-08-03,MNQ,Long,19320.75,19351.25,61
2026-08-04,MNQ,Long,19277.75,19237.00,-81.50
2026-08-04,MNQ,Long,19296.00,19337.25,82.50
2026-08-04,MNQ,Short,19309.25,19351.50,-84.50
2026-08-04,MES,Long,5525.25,5509.00,-81.25
2026-08-04,MNQ,Short,19295.00,19355.25,-120.50
2026-08-04,MNQ,Short,19329.00,19378.50,-99
2026-08-04,MES,Long,5524.50,5509.00,-77.50
2026-08-05,MNQ,Short,19336.50,19402.25,-131.50
2026-08-05,MNQ,Short,19329.75,19394.75,-130
2026-08-05,MES,Long,5520.50,5510.25,-51.25
2026-08-05,M2K,Long,2264.20,2503.40,47.84
2026-08-05,M2K,Long,2268.50,2455.70,37.44
2026-08-05,MES,Long,5518.75,5535.25,82.50
2026-08-06,MNQ,Short,19339.25,19403.00,-127.50
2026-08-06,MNQ,Short,19337.75,19285.25,105
2026-08-06,MES,Short,5519.00,5534.50,-77.50
2026-08-06,MNQ,Short,19282.25,19231.25,102
2026-08-06,MNQ,Long,19320.00,19292.25,-55.50
2026-08-06,MNQ,Long,19283.50,19255.50,-56
2026-08-06,M2K,Long,2262.60,2430.00,33.48
2026-08-06,M2K,Long,2265.50,2756.10,98.12
2026-08-07,MNQ,Long,19259.50,19222.75,-73.50
2026-08-07,MNQ,Long,19273.75,19251.75,-44
2026-08-07,MNQ,Long,19301.00,19232.75,-136.50
2026-08-07,MNQ,Long,19284.00,19255.25,-57.50
2026-08-07,MES,Short,5545.75,5530.75,75
2026-08-07,MNQ,Short,19256.25,19216.75,79
2026-08-07,MNQ,Long,19278.50,19230.50,-96
2026-08-07,MES,Long,5539.00,5515.75,-116.25
2026-08-07,MNQ,Long,19291.75,19263.25,-57
2026-08-07,MES,Short,5545.75,5564.00,-91.25
2026-08-10,M2K,Short,2265.40,1819.10,89.26
2026-08-10,MNQ,Long,19321.25,19295.25,-52
2026-08-10,M2K,Short,2266.70,2763.70,-99.40
2026-08-10,MNQ,Long,19361.50,19299.00,-125
2026-08-10,MNQ,Long,19304.00,19267.50,-73
2026-08-10,MNQ,Short,19333.25,19365.00,-63.50
2026-08-10,MNQ,Short,19357.75,19339.75,36
2026-08-10,M2K,Long,2269.30,1851.60,-83.54
2026-08-10,MNQ,Short,19309.50,19363.25,-107.50
2026-08-10,MES,Short,5540.00,5552.00,-60
2026-08-11,M2K,Long,2265.10,1870.10,-79
2026-08-11,MNQ,Long,19316.00,19265.75,-100.50
2026-08-11,MNQ,Long,19310.00,19274.50,-71
2026-08-11,M2K,Short,2264.30,2782.60,-103.66
2026-08-11,MNQ,Short,19295.25,19354.00,-117.50
